"fips","state_name","county_name","estimates_base_2010","pop_est_2019","internal_point_lat","internal_point_lon","land_area","population_density_2010","population_density_2019","raw_change","percent_growth"
"26155","Michigan","Shiawassee County",70668,68122,"42.9515446","-84.1463518","1375178357","0.005043997832083050978900","0.004862274584212962002400",-2546,"-3.60276221203373521300"
"26157","Michigan","Tuscola County",55722,52245,"43.4879024","-83.4366180","2084165734","0.002354101333704234907800","0.002207207641135956224800",-3477,"-6.23990524388930763400"
"26159","Michigan","Van Buren County",76269,75677,"42.2821497","-86.3060762","1574265761","0.002701855799460975570100","0.002680883993966201841100",-592,"-0.77620002884527134200"
"26161","Michigan","Washtenaw County",345163,367601,"42.2522168","-83.8434233","1828437283","0.01844742770720694100","0.01964663904473242700",22438,"6.50069677224963278200"
"26163","Michigan","Wayne County",1820473,1749343,"42.2846636","-83.2619533","1584501319","0.10448067956256529300","0.10039838296311818800",-71130,"-3.90722630876700725600"
"26165","Michigan","Wexford County",32735,33631,"44.3313751","-85.5700462","1463148726","0.002196492260705650102600","0.002256613142501656288400",896,"2.73713151061554910600"
"27001","Minnesota","Aitkin County",16192,15886,"46.6024464","-93.4197600","4718433588","0.000313324399026387156100","0.000307403125181150343500",-306,"-1.88982213438735177900"
"27003","Minnesota","Anoka County",330858,356921,"45.2741098","-93.2427232","1092880512","0.02863770004395289500","0.03089360552680518900",26063,"7.87739755423776967800"
"27005","Minnesota","Becker County",32506,34423,"46.9376289","-95.7417568","3406052328","0.000868446143877841874400","0.000919661650486277943800",1917,"5.89737279271519104200"
"27007","Minnesota","Beltrami County",44443,47188,"47.8795077","-95.0050500","6487154450","0.000561614006934929756000","0.000596301819392153214800",2745,"6.17645073464887608800"
"27009","Minnesota","Benton County",38451,40889,"45.7012249","-94.0014397","1057483359","0.003594322847686859654600","0.003822222228786455603600",2438,"6.34053730722217887700"
"27011","Minnesota","Big Stone County",5268,4991,"45.4199252","-96.4022263","1292861685","0.000385138936019912823500","0.000364887704949769343600",-277,"-5.25816249050873196700"
"27013","Minnesota","Blue Earth County",64013,67653,"44.0337104","-94.0640122","1936751358","0.003228303123182224541500","0.003411875575158905798900",3640,"5.68634496117976036100"
"27015","Minnesota","Brown County",25893,25008,"44.2465415","-94.7336472","1582765932","0.001616998802673368327000","0.001561731203694264670900",-885,"-3.41791217703626462800"
"27017","Minnesota","Carlton County",35386,35871,"46.6038184","-92.6710435","2230766984","0.001560948609228953951100","0.001582342948105233911200",485,"1.37059854179619058400"
"27019","Minnesota","Carver County",91086,105089,"44.8213196","-93.8000913","917364672","0.009350621375666032490000","0.01078812824964723100",14003,"15.37338339591155611200"
"27021","Minnesota","Cass County",28565,29779,"46.9517447","-94.3337048","5235592104","0.000456879875738283231300","0.000476297070527230398900",1214,"4.24995624015403465800"
"27023","Minnesota","Chippewa County",12443,11800,"45.0286254","-95.5641082","1505260387","0.000817274473938145269500","0.000775041291687705069500",-643,"-5.16756409226070883200"
"27025","Minnesota","Chisago County",53890,56579,"45.5054439","-92.9038486","1074585062","0.004703393526532802501100","0.004938083175685645439100",2689,"4.98979402486546669100"
"27027","Minnesota","Clay County",58999,64222,"46.8983772","-96.4949007","2707051032","0.002164023110830776116100","0.002355597420698216982200",5223,"8.85269241851556806000"
"27029","Minnesota","Clearwater County",8695,8818,"47.5758729","-95.3711170","2586947430","0.000326002975890889150300","0.000330614633859213401600",123,"1.41460609545715928700"
"27031","Minnesota","Cook County",5176,5463,"47.5385690","-90.2901889","3762134457","0.000059839099689946988200","0.000063157071407685548100",287,"5.54482225656877898000"
"27033","Minnesota","Cottonwood County",11687,11196,"44.0106386","-95.1831523","1657522315","0.000695749082702876683500","0.000666518929574861585400",-491,"-4.20124925130486865700"
"27035","Minnesota","Crow Wing County",62512,65055,"46.4916528","-94.0707182","2585751598","0.002086897784093060573000","0.002171793181215991418900",2543,"4.06801894036345021800"
"27037","Minnesota","Dakota County",398590,429021,"44.6708930","-93.0624813","1456983368","0.02622600684970608700","0.02822827387708611700",30431,"7.63466218419930254100"
"27039","Minnesota","Dodge County",20087,20934,"44.0207056","-92.8693529","1137724834","0.001764300178406522391600","0.001838694674902282060300",847,"4.21665753970229501700"
"27041","Minnesota","Douglas County",36011,38141,"45.9368293","-95.4621560","1649184455","0.001931087163736725101000","0.002045308253369315822300",2130,"5.91485934853239288000"
"27043","Minnesota","Faribault County",14553,13653,"43.6765219","-93.9472338","1845309105","0.000778350191509045310900","0.000730214743672988087000",-900,"-6.18429189857761286300"
"27045","Minnesota","Fillmore County",20868,21067,"43.6791869","-92.0939369","2230746821","0.000934610276407151021400","0.000943522843256155384700",199,"0.95361318765574084700"
"27047","Minnesota","Freeborn County",31254,30281,"43.6742019","-93.3502887","1831756453","0.001670388547356914790400","0.001618385985874279668800",-973,"-3.11320151020669354300"
"27049","Minnesota","Goodhue County",46184,46340,"44.4061779","-92.7160003","1959861773","0.002287426908521963922600","0.002295153363522168027300",156,"0.33777931751255846200"
"27051","Minnesota","Grant County",6018,5972,"45.9307426","-96.0106987","1418785986","0.000403759577584931865400","0.000400673346184315902300",-46,"-0.76437354602858092400"
"27053","Minnesota","Hennepin County",1152385,1265843,"45.0061209","-93.4752279","1434450857","0.07335368753217337700","0.08057572068951691000",113458,"9.84549434433804674700"
"27055","Minnesota","Houston County",19020,18600,"43.6669899","-91.5015556","1429786020","0.001290996358918531535600","0.001262488552885630208300",-420,"-2.20820189274447949500"
"27057","Minnesota","Hubbard County",20427,21491,"47.0955506","-94.9132898","2398345712","0.000789092324150753350800","0.000830194504250445012100",1064,"5.20879228472120233000"
"27059","Minnesota","Isanti County",37810,40596,"45.5624313","-93.2963388","1128561671","0.003232357640893329510900","0.003470531361801259053800",2786,"7.36842105263157894700"
"27061","Minnesota","Itasca County",45058,45130,"47.4908166","-93.6111022","6908331692","0.000594181905265135864100","0.000595131372555718885600",72,"0.15979404323316614100"
"27063","Minnesota","Jackson County",10266,9846,"43.6711110","-95.1497314","1820689416","0.000551102950717125828200","0.000528556365942024245500",-420,"-4.09117475160724722400"
"27065","Minnesota","Kanabec County",16244,16337,"45.9477598","-93.2977883","1351000097","0.001175199379711767535500","0.001181927620435308189400",93,"0.57251908396946564900"
"27067","Minnesota","Kandiyohi County",42239,43199,"45.1527137","-95.0049812","2065210393","0.001891163892723222922700","0.001934145907851760388200",960,"2.27278107909751651300"
"27069","Minnesota","Kittson County",4552,4298,"48.7760403","-96.7803493","2845915560","0.000159255134014321814200","0.000150368753513522662000",-254,"-5.57996485061511423600"
"27071","Minnesota","Koochiching County",13314,12229,"48.2453743","-93.7828956","8041217741","0.000162985574583331528500","0.000149703364246624700500",-1085,"-8.14931650893796004200"
"27073","Minnesota","Lac qui Parle County",7258,6623,"44.9998559","-96.1768360","1981394517","0.000360191780853230320100","0.000328678722043392726700",-635,"-8.74896665748139983500"
"27075","Minnesota","Lake County",10862,10641,"47.5171114","-91.4117038","5462973366","0.000140233231565083943100","0.000137380023668206429700",-221,"-2.03461609280058921000"
"27077","Minnesota","Lake of the Woods County",4045,3740,"48.7681003","-94.9046335","3361369356","0.000087761867499814121700","0.000081144470815650139700",-305,"-7.54017305315203955500"
"27079","Minnesota","Le Sueur County",27701,28887,"44.3734238","-93.7301433","1162049825","0.002257279195330171179200","0.002353923111638664844300",1186,"4.28143388325331215500"
"27081","Minnesota","Lincoln County",5895,5639,"44.4082382","-96.2720323","1390257746","0.000415014324154277192500","0.000396991649517552008300",-256,"-4.34266327396098388500"
"27083","Minnesota","Lyon County",25858,25474,"44.4091953","-95.8472678","1850315129","0.001383439233926746426000","0.001362894695840743230600",-384,"-1.48503364529352618100"
"27085","Minnesota","McLeod County",36645,35893,"44.8216571","-94.2723231","1272943172","0.002798801180695567906700","0.002741366374094856566400",-752,"-2.05212170828216673500"
"27087","Minnesota","Mahnomen County",5413,5527,"47.3283866","-95.8110885","1444868073","0.000358543400089544044900","0.000366094471142602981000",114,"2.10604101237760945900"
"27089","Minnesota","Marshall County",9439,9336,"48.3627284","-96.3577610","4597384471","0.000201026357350309190800","0.000198832722981511453000",-103,"-1.09121728996715753800"
"27091","Minnesota","Martin County",20843,19683,"43.6771181","-94.5372525","1844928064","0.001103039174895918135300","0.001041650438011627724300",-1160,"-5.56541764621215755900"
"27093","Minnesota","Meeker County",23298,23222,"45.1231555","-94.5273460","1574893021","0.001395122396884950017100","0.001390571392414040230800",-76,"-0.32620825821958966400"
"27095","Minnesota","Mille Lacs County",26097,26277,"45.9290434","-93.6329964","1482415009","0.001478292376796568776500","0.001488488668624111497100",180,"0.68973445223588918300"
"27097","Minnesota","Morrison County",33198,33386,"46.0204839","-94.2666194","2913980722","0.001111320795536290009000","0.001117614196029115556400",188,"0.56629917464907524500"
"27099","Minnesota","Mower County",39167,40062,"43.6662486","-92.7595136","1842332264","0.002125234577575367408400","0.002173798035254790234500",895,"2.28508693543033676300"
"27101","Minnesota","Murray County",8725,8194,"44.0155943","-95.7615809","1825073511","0.000468203542155395478500","0.000439708862397857942800",-531,"-6.08595988538681948400"
"27103","Minnesota","Nicollet County",32729,34274,"44.3588204","-94.2456844","1161894042","0.002706267656274498263900","0.002834019299433290155400",1545,"4.72058419138989886600"
"27105","Minnesota","Nobles County",21378,21629,"43.6776863","-95.7631323","1852081296","0.001142354987891894776300","0.001155767426004013103000",251,"1.17410421929085976200"
"27107","Minnesota","Norman County",6845,6375,"47.3294529","-96.4637757","2260512789","0.000301446124874547382000","0.000280747851873665385000",-470,"-6.86632578524470416400"
"27109","Minnesota","Olmsted County",144268,158293,"43.9994987","-92.4100985","1692860704","0.008505931935333135389100","0.009332835305401669116800",14025,"9.72149055923697562900"
"27111","Minnesota","Otter Tail County",57301,58746,"46.4057273","-95.7145815","5107086047","0.000994543595660571823500","0.001019623707625974282100",1445,"2.52177099876092912900"
"27113","Minnesota","Pennington County",13930,14119,"48.0692470","-96.0377254","1596928772","0.000869939477361307995600","0.000881742676300381018700",189,"1.35678391959798995000"
"27115","Minnesota","Pine County",29747,29579,"46.1009402","-92.7630936","3655220986","0.000800622529973385026900","0.000796100911489654610900",-168,"-0.56476283322688002200"
"27117","Minnesota","Pipestone County",9597,9126,"44.0153614","-96.2570147","1204489353","0.000795219259474988174200","0.000756191618419166622700",-471,"-4.90778368240075023400"
"27119","Minnesota","Polk County",31600,31364,"47.7742536","-96.4000265","5105054562","0.000610715860798668796200","0.000606154818293969877300",-236,"-0.74683544303797468400"
"27121","Minnesota","Pope County",10993,11249,"45.5896228","-95.4467052","1734075761","0.000591878608608041058700","0.000605662009299722902700",256,"2.32875466205767306500"
"27123","Minnesota","Ramsey County",508639,550321,"45.0152037","-93.0999648","394308034","0.11545017396616792100","0.12491109645000775900",41682,"8.19481007158318571700"
"27125","Minnesota","Red Lake County",4089,4055,"47.8654866","-96.0871800","1119929324","0.000365038069895298859500","0.000362002781468681065100",-34,"-0.83149914404499877700"
"27127","Minnesota","Redwood County",16058,15170,"44.4035357","-95.2542415","2275493336","0.000703152796755306017100","0.000664268771128284486200",-888,"-5.52995391705069124400"
"27129","Minnesota","Renville County",15728,14548,"44.7236969","-94.9556169","2545744685","0.000615192875377462075300","0.000569037763923659605200",-1180,"-7.50254323499491353000"
"27131","Minnesota","Rice County",64143,66972,"44.3507339","-93.2985052","1284215162","0.004800111698628412552500","0.005011818603441405071000",2829,"4.41045788316729806800"
"27133","Minnesota","Rock County",9686,9315,"43.6695866","-96.2632376","1249560753","0.000774719488038487872200","0.000745045636080788202500",-371,"-3.83027049349576708700"
"27135","Minnesota","Roseau County",15629,15165,"48.7610683","-95.8215042","4329471929","0.000359586156050146890900","0.000348910618497695156500",-464,"-2.96883997696589673000"
"27137","Minnesota","St. Louis County",200229,199070,"47.5786350","-92.5145700","16180477493","0.001127031494912883928800","0.001120507817011061353300",-1159,"-0.57883723137008125700"
"27139","Minnesota","Scott County",129908,149013,"44.6518050","-93.5337311","922692855","0.01361621293462854900","0.01561868967290547100",19105,"14.70656156664716568600"
"27141","Minnesota","Sherburne County",88492,97238,"45.4531762","-93.7691300","1121230382","0.007575095683926761411700","0.008323771121837798062500",8746,"9.88337928852325634000"
"27143","Minnesota","Sibley County",15234,14865,"44.5757343","-94.2301232","1525073949","0.000979418987401853919000","0.000955695368762541585000",-369,"-2.42221346987002757000"
"27145","Minnesota","Stearns County",150642,161075,"45.5552345","-94.6104822","3477827398","0.004184503374337026583400","0.004474309163588750527300",10433,"6.92569137425153675600"
"27147","Minnesota","Steele County",36581,36649,"44.0152607","-93.2204527","1112775688","0.003266882698278893473200","0.003272955468938059837100",68,"0.18588884940269538800"
"27149","Minnesota","Stevens County",9722,9805,"45.5934609","-95.9923146","1459744432","0.000652453815514411372600","0.000658024034264431547900",83,"0.85373379962970582200"
"27151","Minnesota","Swift County",9781,9266,"45.2758101","-95.6901243","1921727343","0.000502122739925706020000","0.000475684419604497697700",-515,"-5.26531029547081075600"
"27153","Minnesota","Todd County",24895,24664,"46.0665694","-94.9005758","2447760759","0.000981317692687384494700","0.000972212073606814668700",-231,"-0.92789716810604539100"
"27155","Minnesota","Traverse County",3558,3259,"45.7699352","-96.4748315","1486320975","0.000234488344116593103800","0.000214782887430010378100",-299,"-8.40359752670039347900"
"27157","Minnesota","Wabasha County",21665,21627,"44.2896930","-92.2333405","1354435813","0.001522151871264411231000","0.001519482045688226249400",-38,"-0.17539810754673436400"
"27159","Minnesota","Wadena County",13843,13682,"46.5869861","-94.9886078","1388950411","0.000983894136300195890900","0.000972451027440531689600",-161,"-1.16304269305786318000"
"27161","Minnesota","Waseca County",19138,18612,"44.0184598","-93.5898443","1096505110","0.001706618517279077762500","0.001659712814484177830300",-526,"-2.74845856411328247500"
"27163","Minnesota","Washington County",238109,262440,"45.0379290","-92.8901170","995618866","0.02174359845765271900","0.02396545270958418000",24331,"10.21842937478213759200"
"27165","Minnesota","Watonwan County",11211,10897,"43.9781089","-94.6137980","1126526388","0.000984373889426651625700","0.000956803342528072675500",-314,"-2.80082062260280082100"
"27167","Minnesota","Wilkin County",6576,6207,"46.3623354","-96.4766570","1945079889","0.000337999945653761779600","0.000319033707827387373100",-369,"-5.61131386861313868600"
"27169","Minnesota","Winona County",51461,50484,"43.9822682","-91.7767076","1621638207","0.003096907184613257041000","0.003038111624492638473000",-977,"-1.89852509667515205700"
"27171","Minnesota","Wright County",124697,138377,"45.1750914","-93.9663965","1712289572","0.006740736770599725924100","0.007480235547810117919500",13680,"10.97059271674539082700"
"27173","Minnesota","Yellow Medicine County",10438,9709,"44.7157358","-95.8627560","1966062958","0.000528038202259773228800","0.000491159504286274983600",-729,"-6.98409657022418087800"
"28001","Mississippi","Adams County",32300,30693,"31.4862243","-91.3517966","1197464266","0.002557933825547115416600","0.002430670678251319302900",-1607,"-4.97523219814241486100"
"28003","Mississippi","Alcorn County",37062,36953,"34.8865689","-88.5811091","1036110405","0.003565304726225548680500","0.003554819101727178792000",-109,"-0.29410177540337812300"
"28005","Mississippi","Amite County",13136,12297,"31.2039333","-90.7955421","1890950865","0.000693255283878201447200","0.000648976874684092813400",-839,"-6.38702801461632155900"
"28007","Mississippi","Attala County",19562,18174,"33.0904678","-89.5886219","1903529290","0.001025286155180324862500","0.000952538113906922812100",-1388,"-7.09538901952765565900"
"28009","Mississippi","Benton County",8728,8259,"34.8105184","-89.2002848","1053131421","0.000824632705588425869600","0.000780320980230844323600",-469,"-5.37351054078826764400"
"28011","Mississippi","Bolivar County",34153,30628,"33.7991391","-90.8841199","2270541557","0.001455761774094816286500","0.001305509665826604785000",-3525,"-10.32120165139226422300"
"28013","Mississippi","Calhoun County",14957,14361,"33.9366339","-89.3371142","1519218284","0.000982198241644896542900","0.000943060035318737664800",-596,"-3.98475630139733903900"
"28015","Mississippi","Carroll County",10597,9947,"33.4407948","-89.9188870","1627263542","0.000644755926679589919100","0.000605207813785210996100",-650,"-6.13381145607247334200"
"28017","Mississippi","Chickasaw County",17392,17103,"33.9332767","-88.9475579","1299608407","0.001331710885989319847100","0.001309582065494212128900",-289,"-1.66168353265869365200"
"28019","Mississippi","Choctaw County",8551,8210,"33.3459638","-89.2513319","1083122611","0.000786356392339300760300","0.000754997775828050431800",-341,"-3.98783767980353175100"
"28021","Mississippi","Claiborne County",9597,8988,"31.9728096","-90.9154239","1262400022","0.000739304947472464368800","0.000692390629142701859700",-609,"-6.34573304157549234100"
"28023","Mississippi","Clarke County",16728,15541,"32.0453738","-88.6879756","1791177229","0.000931275046980036971400","0.000865192820726730904600",-1187,"-7.09588713534194165500"
"28025","Mississippi","Clay County",20648,19316,"33.6596700","-88.7824680","1062066001","0.001916360421557824811900","0.001792736240934276640200",-1332,"-6.45098798915149167000"
"28027","Mississippi","Coahoma County",26145,22124,"34.2286699","-90.6031650","1430939226","0.001731046679529896107700","0.001464818387375001778100",-4021,"-15.37961369286670491500"
"28029","Mississippi","Copiah County",29448,28065,"31.8669151","-90.4487578","2013158769","0.001458685765367653413000","0.001390179842605378736600",-1383,"-4.69641401792991035000"
"28031","Mississippi","Covington County",19573,18636,"31.6333310","-89.5488968","1071784947","0.001821310639068898879700","0.001734120731093240664300",-937,"-4.78720686660195166800"
"28033","Mississippi","DeSoto County",161267,184945,"34.8742660","-89.9932400","1233644242","0.01252869912657944600","0.01436822325686740400",23678,"14.68248308705438806500"
"28035","Mississippi","Forrest County",74862,74897,"31.1885802","-89.2594467","1207042881","0.006146730355612589201000","0.006149604117500415342800",35,"0.04675269161924607900"
"28037","Mississippi","Franklin County",8118,7713,"31.4777726","-90.8954573","1460658783","0.000553031335605664018600","0.000525441080503385880200",-405,"-4.98891352549889135300"
"28039","Mississippi","George County",22583,24500,"30.8554305","-88.6422679","1239816907","0.001802810782304181266200","0.001955845732030839172000",1917,"8.48868617986981357700"
"28041","Mississippi","Greene County",14391,13586,"31.2128455","-88.6348108","1845983328","0.000773121725413344297900","0.000729875044226648296300",-805,"-5.59377388645681328600"
"28043","Mississippi","Grenada County",21898,20758,"33.7700310","-89.8027405","1093291104","0.001881351208810249664600","0.001783408913712812244900",-1140,"-5.20595488172435838900"
"28045","Mississippi","Hancock County",44023,47632,"30.3916415","-89.4827905","1227561278","0.003074968740937728771200","0.003327054291355561793400",3609,"8.19798741566908207100"
"28047","Mississippi","Harrison County",187109,208080,"30.4165357","-89.0833762","1485725579","0.007336652527541728459600","0.008158937613534799811200",20971,"11.20790555237856009100"
"28049","Mississippi","Hinds County",245364,231840,"32.2677879","-90.4660171","2252849338","0.01079877232529900600","0.01020356440185732800",-13524,"-5.51181102362204724400"
"28051","Mississippi","Holmes County",19483,17010,"33.1259415","-90.0911968","1959776826","0.000983818152662481848700","0.000858940962725905468700",-2473,"-12.69311707642560180700"
"28053","Mississippi","Humphreys County",9373,8064,"33.1309962","-90.5234209","1083947280","0.000839205333844056288100","0.000722004887668672773600",-1309,"-13.96564600448095593700"
"28055","Mississippi","Issaquena County",1399,1327,"32.7555393","-91.0035351","1069782879","0.000122366117964252711000","0.000116068505031138918900",-72,"-5.14653323802716225900"
"28057","Mississippi","Itawamba County",23401,23390,"34.2810747","-88.3631269","1379933023","0.001671788313030061636500","0.001671002463218372790800",-11,"-0.04700653818212896900"
"28059","Mississippi","Jackson County",139669,143617,"30.4560045","-88.6251005","1872035802","0.005168328385812846551700","0.005314420650146300061000",3948,"2.82668308644008334000"
"28061","Mississippi","Jasper County",17073,16383,"32.0169894","-89.1194302","1751454613","0.000973023972410358633500","0.000933699510337896414900",-690,"-4.04146898611843261300"
"28063","Mississippi","Jefferson County",7732,6990,"31.7336333","-91.0438779","1346620554","0.000566194423464422031800","0.000511859676670500517600",-742,"-9.59648215209518882600"
"28065","Mississippi","Jefferson Davis County",12471,11128,"31.5648075","-89.8270863","1057871313","0.001176883806252371739100","0.001050145376952641545400",-1343,"-10.76898404297971293400"
"28067","Mississippi","Jones County",67768,68098,"31.6166011","-89.1685317","1799554023","0.003739469409307688788500","0.003757678961088345400700",330,"0.48695549521898241100"
"28069","Mississippi","Kemper County",10438,9742,"32.7501361","-88.6256306","1984403152","0.000525424150608746363400","0.000490389162217896826300",-696,"-6.66794405058440314200"
"28071","Mississippi","Lafayette County",47361,54019,"34.3530780","-89.4853847","1636080566","0.002692198930082252830700","0.003070667722474466663700",6658,"14.05798019467494351900"
"28073","Mississippi","Lamar County",55732,63343,"31.1975865","-89.5063691","1286381289","0.004303691785378343995100","0.004891422320412338399600",7611,"13.65642718725328357100"
"28075","Mississippi","Lauderdale County",80280,74125,"32.4039981","-88.6604487","1822508252","0.004334214420421270384500","0.004001913850445025750500",-6155,"-7.66691579471848530100"
"28077","Mississippi","Lawrence County",12951,12586,"31.5500087","-90.1075299","1115254017","0.001147688146702963080400","0.001115342677353369881100",-365,"-2.81831518801636939200"
"28079","Mississippi","Leake County",23803,22786,"32.7606302","-89.5222495","1509697184","0.001570042458029661026000","0.001502961284235762556800",-1017,"-4.27257068436751670000"
"28081","Mississippi","Lee County",82910,85436,"34.2923703","-88.6824388","1165404281","0.007063872924322135043400","0.007279086324476974183700",2526,"3.04667711976842359200"
"28083","Mississippi","Leflore County",32382,28183,"33.5497896","-90.2949343","1538645698","0.002061872875056606869400","0.001794508160018539664100",-4199,"-12.96708047680810326700"
"28085","Mississippi","Lincoln County",34866,34153,"31.5352155","-90.4535663","1518269800","0.002288454704925694690900","0.002241656442876362381100",-713,"-2.04497217920036712000"
"28087","Mississippi","Lowndes County",59779,58595,"33.4714237","-88.4397227","1309092521","0.004468997795864330873800","0.004380483545202670963900",-1184,"-1.98062864885662189100"
"28089","Mississippi","Madison County",95203,106272,"32.6343703","-90.0341603","1850602740","0.004953647230623848766300","0.005529594639799771604800",11069,"11.62673445164543134100"
"28091","Mississippi","Marion County",27080,24573,"31.2301672","-89.8217120","1404769586","0.001905808134042743339600","0.001729373090023350520100",-2507,"-9.25775480059084195000"
"28093","Mississippi","Marshall County",37151,35294,"34.7661897","-89.5042310","1829011187","0.002021069707461815363900","0.001920046142907520967200",-1857,"-4.99851955532825495900"
"28095","Mississippi","Monroe County",36979,35252,"33.8900295","-88.4850379","1981570208","0.001849209950839629330100","0.001762847810568122803300",-1727,"-4.67021823196949620100"
"28097","Mississippi","Montgomery County",10933,9775,"33.5007144","-89.6396251","1054074827","0.001034903516848168199400","0.000925288747570734853100",-1158,"-10.59178633494923625700"
"28099","Mississippi","Neshoba County",29692,29118,"32.7525180","-89.1192743","1476641125","0.002005576469845197271500","0.001966805053514497310700",-574,"-1.93318065472181058900"
"28101","Mississippi","Newton County",21715,21018,"32.4019702","-89.1184115","1496636747","0.001446545997587052027300","0.001400115301740025766100",-697,"-3.20976283674879115800"
"28103","Mississippi","Noxubee County",11546,10417,"33.1065082","-88.5660044","1800451925","0.000636866128482685544900","0.000574591586731693688000",-1129,"-9.77827819158150008700"
"28105","Mississippi","Oktibbeha County",47657,49587,"33.4223134","-88.8761514","1186834313","0.003983365465148865869900","0.004144682697617072243200",1930,"4.04977233145183288900"
"28107","Mississippi","Panola County",34698,34192,"34.3652052","-89.9630654","1774595250","0.001899925384315472678400","0.001872218823578149801700",-506,"-1.45829730820220185600"
"28109","Mississippi","Pearl River County",55739,55535,"30.7747929","-89.5869043","2101267284","0.002626608434639705250300","0.002616995271133605394300",-204,"-0.36599149607994402500"
"28111","Mississippi","Perry County",12251,11973,"31.1693073","-88.9887554","1676259645","0.000727488017213576691000","0.000710979840837331950100",-278,"-2.26920251408048322600"
"28113","Mississippi","Pike County",40401,39288,"31.1775159","-90.3977254","1059350505","0.003798187333638929426200","0.003693551742877806472500",-1113,"-2.75488230489344323200"
"28115","Mississippi","Pontotoc County",29946,32174,"34.2270808","-89.0372387","1289201637","0.002307729096983670068600","0.002479425498108348386600",2228,"7.44005877245708942800"
"28117","Mississippi","Prentiss County",25274,25126,"34.6205664","-88.5221836","1074806616","0.002333420689350894860200","0.002319756597318611389500",-148,"-0.58558202104929967600"
"28119","Mississippi","Quitman County",8222,6792,"34.2528327","-90.2901707","1048975532","0.000781075193665252563700","0.000645227768836584214600",-1430,"-17.39236195572853320400"
"28121","Mississippi","Rankin County",142052,155271,"32.2671233","-89.9460630","2008522848","0.006804064371535765447400","0.007437233400675314932400",13219,"9.30574719116943091300"
"28123","Mississippi","Scott County",28260,28124,"32.4119595","-89.5334861","1577902075","0.001787585279440928946500","0.001778982604352324334500",-136,"-0.48124557678697806100"
"28125","Mississippi","Sharkey County",4916,4321,"32.8923946","-90.8276129","1118149686","0.000436219280081322844800","0.000383422194717533769800",-595,"-12.10333604556550040700"
"28127","Mississippi","Simpson County",27500,26658,"31.9025047","-89.9177086","1525930816","0.001798197343650049652700","0.001743139810437200859700",-842,"-3.06181818181818181800"
"28129","Mississippi","Smith County",16488,15916,"32.0190290","-89.4948763","1647926089","0.000998954562666226110400","0.000964298933733360915400",-572,"-3.46918971373119844700"
"28131","Mississippi","Stone County",17790,18336,"30.7901840","-89.1122970","1153800122","0.001532943455059271905000","0.001579991635298865073000",546,"3.06913996627318718400"
"28133","Mississippi","Sunflower County",29383,25110,"33.6055289","-90.5950901","1807187010","0.001604809063809538881200","0.001371430949605469874000",-4273,"-14.54242248919443215500"
"28135","Mississippi","Tallahatchie County",15385,13809,"33.9545292","-90.1722434","1671120103","0.000910872957339122654400","0.000817565464276629492000",-1576,"-10.24374390640233994200"
"28137","Mississippi","Tate County",28872,28321,"34.6495527","-89.9431054","1048332513","0.002712454397553304503800","0.002660689283496367998500",-551,"-1.90842338597949570500"
"28139","Mississippi","Tippah County",22232,22015,"34.7636183","-88.9188185","1185754629","0.001866232846660597889900","0.001848017097842437142200",-217,"-0.97607052896725440800"
"28141","Mississippi","Tishomingo County",19603,19383,"34.7376972","-88.2360640","1098938846","0.001702685348205225110600","0.001683576498712537791100",-220,"-1.12227720246900984500"
"28143","Mississippi","Tunica County",10778,9632,"34.6522011","-90.3717697","1177611241","0.000865604591196306584600","0.000773566841937541753800",-1146,"-10.63277045834106513300"
"28145","Mississippi","Union County",27143,28815,"34.4895325","-89.0023393","1076417872","0.002513736796439575170800","0.002668582168124612553800",1672,"6.15996757911800464200"
"28147","Mississippi","Walthall County",15440,14286,"31.1644920","-90.1034306","1046169277","0.001474118204472967469000","0.001363941235045389460000",-1154,"-7.47409326424870466300"
"28149","Mississippi","Warren County",48770,45381,"32.3560946","-90.8523838","1524286571","0.003044231414702083595800","0.002832689477764922199300",-3389,"-6.94894402296493746200"
"28151","Mississippi","Washington County",51135,43909,"33.2731740","-90.9444459","1879404534","0.002593624285272138149500","0.002227113498426015723200",-7226,"-14.13122127701183142700"
"28153","Mississippi","Wayne County",20747,20183,"31.6425030","-88.6782140","2099745598","0.000984669645213479373900","0.000957901742388955232200",-564,"-2.71846532028727044900"
"28155","Mississippi","Webster County",10264,9689,"33.6120605","-89.2839612","1090760204","0.000936360846306214194000","0.000883904933735474408200",-575,"-5.60210444271239282900"
"28157","Mississippi","Wilkinson County",9878,8630,"31.1610908","-91.3246169","1756287127","0.000554536867736654366700","0.000484475923118781857100",-1248,"-12.63413646487143146400"
"28159","Mississippi","Winston County",19201,17955,"33.0787236","-89.0373913","1572773189","0.001215164652886555631600","0.001136309637132342397000",-1246,"-6.48924535180459351100"
"28161","Mississippi","Yalobusha County",12678,12108,"34.0306661","-89.7038072","1209914665","0.000988880931700245120500","0.000944421069650305089000",-570,"-4.49597728348319924300"
"28163","Mississippi","Yazoo County",28065,29690,"32.7656747","-90.3879282","2388847490","0.001159969640397516259900","0.001227133391177703821700",1625,"5.79013005522893283400"
"29001","Missouri","Adair County",25606,25343,"40.1906655","-92.6035922","1469362058","0.001736199439289488823400","0.001718366882367941703200",-263,"-1.02710302272904787900"
